id,birthdate,deathdate,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender_x,birthplace,address_x,city_x,state_x,county,fips,zip_x,lat_x,lon_x,healthcare_expenses,healthcare_coverage,income,location_x,start_x,stop_x,patient,encounter,code_careplans,description_x,reasoncode_x,reasondescription_x,patientid_x,providerid_x,primarypatientinsuranceid,secondarypatientinsuranceid,departmentid_x,patientdepartmentid,diagnosis1,diagnosis2,diagnosis3,diagnosis4,diagnosis5,diagnosis6,diagnosis7,diagnosis8,referringproviderid,appointmentid_x,currentillnessdate,servicedate,supervisingproviderid_x,status1,status2,statusp,outstanding1,outstanding2,outstandingp,lastbilleddate1,lastbilleddate2,lastbilleddatep,healthcareclaimtypeid1,healthcareclaimtypeid2,claimid,chargeid,patientid_y,type_x,amount,method,fromdate,todate,placeofservice,procedurecode,modifier1,modifier2,diagnosisref1,diagnosisref2,diagnosisref3,diagnosisref4,units_x,departmentid_y,notes,unitamount,transferoutid,transfertype,payments,adjustments,transfers,outstanding,appointmentid_y,linenote,patientinsuranceid,feescheduleid,providerid_y,supervisingproviderid_y,start_y,stop_y,code_conditions,description_y,code_devices,udi,organization_x,provider,payer_x,encounterclass,code_encounters,base_encounter_cost,total_claim_cost,payer_coverage_x,reasoncode_y,reasondescription_y,date_x,series_uid,bodysite_code,bodysite_description,modality_code,modality_description,instance_uid,sop_code,sop_description,procedure_code,date_y,code_immunizations,base_cost_x,payer_y,code_medications,base_cost_y,payer_coverage_y,dispenses,totalcost,category,code_observations,value,units_y,type_y,name_x,address_y,city_y,state_y,zip_y,lat_y,lon_y,phone_x,revenue_x,utilization_x,location_y,name_y,ownership,state_headquartered,phone_y,amount_covered,amount_uncovered,revenue_y,covered_encounters,uncovered_encounters,covered_medications,uncovered_medications,covered_procedures,uncovered_procedures,covered_immunizations,uncovered_immunizations,unique_customers,qols_avg,member_months,memberid,start_date,end_date,payer,secondary_payer,plan_ownership,owner_name,code_procedures,base_cost,organization_y,name,gender_y,speciality,state,lat,lon,utilization_y,location,code_supplies,description,quantity
30447483-6895-1ac8-9563-af300e20f472,1963-04-06,unknown,999-70-3352,99964714.0,X5392070X,Mrs.,Dorine689,Gleichner915,unknown,Hilpert278,M,white,nonhispanic,F,Vredenburgh  Alabama  US,624 Emard Fort Apt 95,Ozark,Alabama,Dale County,1045.0,36360,31.528163446911066,-85.6093957569223,1503524.95,0.0,19682,POINT(-85.6093957569223 31.528163446911066),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
e5e9dea5-3935-52e8-6350-94487f5fb7bb,1972-10-04,unknown,999-21-6672,99928879.0,X10881229X,Mr.,Tyree261,Brown30,unknown,unknown,M,white,nonhispanic,M,Florence  Alabama  US,640 Wilderman Burg Apt 23,Center Point,Alabama,Jefferson County,1073.0,35215,33.628950423015255,-86.67631527916669,53868.15,10248.05,59412,POINT(-86.67631527916669 33.628950423015255),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
5d1b8520-2304-1766-e8ef-d024f5591e8a,2018-06-14,unknown,999-99-4838,0.0,unknown,unknown,Byron202,Rohan584,unknown,unknown,unknown,white,nonhispanic,M,Huntsville  Alabama  US,851 Kemmer Light,Fairhope,Alabama,Baldwin County,1003.0,36532,30.65873163666156,-87.89285886134347,5006.43,3069.86,24616,POINT(-87.89285886134347 30.65873163666156),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
77df4fc4-0afe-b9a7-3e7e-b047e912f03c,1964-04-12,unknown,999-75-6224,99974340.0,X75364980X,Mrs.,Marsha122,Bode78,unknown,Jacobs452,M,black,nonhispanic,F,Madison  Alabama  US,1013 Walker Village Unit 21,Helena,Alabama,Shelby County,1073.0,35022,33.258474129790535,-86.92323949267089,1885113.66,126274.3,14435,POINT(-86.92323949267089 33.258474129790535),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
d74d24e5-192e-03f7-5bda-6cd8195bbefe,2011-09-16,unknown,999-76-3476,0.0,unknown,unknown,Fidelia216,Flatley871,unknown,unknown,unknown,white,nonhispanic,F,Andalusia  Alabama  US,134 Kertzmann Overpass Unit 92,Chelsea,Alabama,Shelby County,1117.0,35043,33.16112926687233,-86.57248588048783,11038.1,8278.29,69996,POINT(-86.57248588048783 33.16112926687233),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
77aff8fc-09c7-0e11-5fbd-a09fd35b4ea5,1984-06-21,unknown,999-25-2943,99966563.0,X10401318X,Mrs.,Tawanda156,Lind531,unknown,Cole117,M,white,nonhispanic,F,Pelham  Alabama  US,375 Schneider Alley,Forestdale,Alabama,Jefferson County,1073.0,35214,33.616281715533646,-86.88513261283981,66583.47,1173590.3,123394,POINT(-86.88513261283981 33.616281715533646),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
f06d7c5f-4f99-07fd-b4d5-fcea344ab0aa,1954-08-31,unknown,999-98-9209,99991664.0,X7736996X,Ms.,Shonta375,Kris249,unknown,unknown,S,white,nonhispanic,F,Mobile  Alabama  US,786 Mohr Byway,Dothan,Alabama,Houston County,1069.0,36301,31.132250789828834,-85.265165170366,1098284.23,327398.06,27945,POINT(-85.265165170366 31.132250789828834),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
41342a76-d28e-bfa2-0cee-5a96241bf39e,2006-11-02,2014-09-30,999-78-1893,0.0,unknown,unknown,Kenton313,Emard19,unknown,unknown,unknown,white,nonhispanic,M,Mobile  Alabama  US,597 Hegmann Parade Apt 30,Scottsboro,Alabama,Jackson County,1071.0,35744,34.60067754110097,-85.91055361691232,10064.97,78482.42,27469,POINT(-85.91055361691232 34.60067754110097),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
141be0b3-23e7-3ea5-66f9-746d1f388d72,1979-09-05,unknown,999-51-3178,99968647.0,X25247729X,Mr.,Marvin195,Ritchie586,unknown,unknown,M,black,nonhispanic,M,Eufaula  Alabama  US,658 Sanford Village Suite 44,Vincent,Alabama,Shelby County,1117.0,35178,33.35085489096704,-86.4317093547077,47332.78,53900.11,60695,POINT(-86.4317093547077 33.35085489096704),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
6902994c-ffd4-258c-2169-fd52b7325c94,1996-05-10,unknown,999-85-3358,99976879.0,X7780459X,Mr.,Willard975,Steuber698,unknown,unknown,unknown,black,nonhispanic,M,Phenix City  Alabama  US,215 Bernhard Rest Unit 87,Opelika,Alabama,Lee County,1081.0,36801,32.72133433505634,-85.28963210245178,289062.91,2153288.22,23675,POINT(-85.28963210245178 32.72133433505634),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
d8865cc1-fe5f-46e3-657f-668585bfe723,2019-03-01,unknown,999-81-3551,0.0,unknown,unknown,Pauline896,Bruen238,unknown,unknown,unknown,black,nonhispanic,F,Dothan  Alabama  US,203 Krajcik Frontage road Suite 2,Montgomery,Alabama,Montgomery County,1101.0,36108,32.48736523110467,-86.24340584017203,5969.46,5567.76,41514,POINT(-86.24340584017203 32.48736523110467),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
c6bb90c0-43a9-85b0-54d5-c81b9cf7adb9,2006-11-02,unknown,999-38-6017,99954479.0,unknown,unknown,Eldridge510,Feeney44,unknown,unknown,unknown,white,nonhispanic,M,Madison  Alabama  US,912 Maggio Underpass,Scottsboro,Alabama,Jackson County,1071.0,35771,34.635049194001056,-86.08274461087245,20082.26,8285.42,27469,POINT(-86.08274461087245 34.635049194001056),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
db4ce617-081b-c16a-270f-8f8391bee5d3,2006-09-25,unknown,999-35-5482,99965719.0,unknown,unknown,Andrea7,Castañeda925,unknown,unknown,unknown,white,hispanic,F,Panama City  Panama  PA,561 Crist Mill,Decatur,Alabama,Morgan County,1103.0,35640,34.54188892087336,-87.00281484510532,21092.48,18608.37,197103,POINT(-87.00281484510532 34.54188892087336),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
4fa4188d-ce1d-f480-4031-c1dbff47e94a,1987-11-24,unknown,999-95-1320,99939451.0,X5905159X,Mr.,Curt84,Little434,unknown,unknown,M,white,nonhispanic,M,Fort Payne  Alabama  US,138 Gutkowski Knoll Unit 82,Bridgeport,Alabama,Jackson County,1071.0,35740,34.957787917344874,-85.97242584924335,41588.58,194176.11,51722,POINT(-85.97242584924335 34.957787917344874),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
bfbef98b-e63e-15ab-b9cd-79501e3074e9,1978-06-04,unknown,999-82-4499,99940583.0,X37402890X,Mr.,Florencio463,Hahn503,unknown,unknown,S,white,nonhispanic,M,Huntsville  Alabama  US,161 Abshire Passage,Alabaster,Alabama,Shelby County,1117.0,35124,33.19209825652034,-86.8155348704543,63228.15,1548451.73,75109,POINT(-86.8155348704543 33.19209825652034),unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,unknown,0.0,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,0.0,unknown,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,0.0,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0.0,0.0,0.0,unknown,0.0,unknown,0.0
